2G,3G,4G,Operateur,result_city
1,1,0,SFR,Saint-Cyr-sur-Morin
1,1,1,SFR,Écaillon
0,1,1,Free,Écaillon
1,1,1,SFR,Tresnay
1,1,0,SFR,Neuville-Saint-Rémy
1,1,1,Bouygues,Neuville-Saint-Rémy
1,1,1,SFR,Choisy-en-Brie
1,1,1,Bouygues,Choisy-en-Brie
0,1,1,Free,Choisy-en-Brie
1,1,1,SFR,Urzy
1,1,1,Bouygues,Urzy
0,1,0,Free,Urzy
1,1,0,SFR,Monchecourt
1,1,1,SFR,Saint-Rémy-la-Vanne
1,1,1,Bouygues,Saint-Rémy-la-Vanne
1,1,1,SFR,Subligny
1,1,1,Bouygues,Subligny
1,0,0,SFR,Cambrai
1,1,1,SFR,Aigueperse
1,1,1,Bouygues,Aigueperse
1,1,1,SFR,Willems
0,1,0,Free,Willems
1,1,1,SFR,Saint-Martin-d'Heuille
1,1,0,SFR,Orchies
0,1,0,Free,Orchies
1,1,0,SFR,Saâcy-sur-Marne
1,1,0,Bouygues,Saâcy-sur-Marne
1,1,1,SFR,Val d'Arcomie
1,1,1,Bouygues,Val d'Arcomie
0,1,1,Free,Val d'Arcomie
1,1,1,SFR,Sépeaux-Saint Romain
1,1,1,Bouygues,Sépeaux-Saint Romain
0,1,0,SFR,Pont-du-Château
1,1,1,SFR,Rebais
1,1,1,Bouygues,Rebais
0,1,1,Free,Rebais
1,1,1,SFR,Longueville
1,1,1,Bouygues,Longueville
0,1,1,Free,Longueville
1,1,1,SFR,Beton-Bazoches
1,1,1,Bouygues,Beton-Bazoches
0,1,1,Free,Beton-Bazoches
1,1,0,SFR,Bouvignies
0,1,0,SFR,Saint-Quentin
1,0,0,SFR,Vendres
1,1,1,SFR,Michery
1,1,1,Bouygues,Michery
1,1,1,SFR,Treigny-Perreuse-Sainte-Colombe
1,1,1,Bouygues,Treigny-Perreuse-Sainte-Colombe
1,0,1,SFR,Saint-Julien-du-Sault
1,1,1,Bouygues,Saint-Julien-du-Sault
1,1,1,SFR,Cornus
1,1,1,Bouygues,Cornus
1,1,1,SFR,Montescourt-Lizerolles
1,1,1,Bouygues,Montescourt-Lizerolles
1,1,1,SFR,Puissalicon
1,1,1,Bouygues,Puissalicon
1,1,1,SFR,Saint-Yvoine
1,1,1,Bouygues,Saint-Yvoine
0,1,0,SFR,Ploisy
0,1,0,SFR,Mouchin
1,1,1,Bouygues,Le Broc
0,1,1,Free,Le Broc
1,1,1,SFR,Sichamps
1,1,1,Bouygues,Sichamps
0,1,0,Free,Sichamps
1,1,0,SFR,Somain
1,1,1,Bouygues,Somain
0,1,1,Free,Somain
1,1,1,SFR,Jouy-sur-Morin
1,1,1,Bouygues,Jouy-sur-Morin
0,1,1,Free,Jouy-sur-Morin
1,1,1,SFR,Gauchy
1,1,1,Bouygues,Gauchy
0,1,1,Free,Gauchy
1,1,1,SFR,La Chapelle-sur-Oreuse
1,1,1,Bouygues,La Chapelle-sur-Oreuse
1,1,1,SFR,Sauvian
1,1,1,Bouygues,Sauvian
0,1,1,Free,Sauvian
1,1,1,SFR,Amigny-Rouy
1,1,1,Bouygues,Amigny-Rouy
0,1,1,Free,Amigny-Rouy
1,1,0,SFR,Landas
1,1,1,SFR,Folembray
1,1,1,Bouygues,Folembray
1,1,0,SFR,Villers-Outréaux
1,1,0,SFR,Bourgs sur Colagne
1,1,0,SFR,Gisy-les-Nobles
0,1,1,Free,Gisy-les-Nobles
1,1,1,SFR,Lesdins
1,1,1,Bouygues,Lesdins
1,1,1,SFR,Villeneuve-lčs-Béziers
1,1,1,Bouygues,Villeneuve-lčs-Béziers
1,1,1,SFR,La Ferté-Gaucher
1,1,1,Bouygues,La Ferté-Gaucher
0,1,1,Free,La Ferté-Gaucher
1,1,1,SFR,Sablonničres
1,1,1,Bouygues,Sablonničres
1,1,1,SFR,Broűt-Vernet
1,1,1,Bouygues,Broűt-Vernet
1,1,1,SFR,Poigny
1,1,1,Bouygues,Poigny
1,1,0,SFR,Contigny
1,1,1,SFR,Cézy
1,1,1,Bouygues,Cézy
0,1,1,Free,Cézy
1,1,1,SFR,Bouchain
1,1,1,SFR,Saint-Chély-d'Apcher
1,1,1,Bouygues,Saint-Chély-d'Apcher
0,1,1,Free,Saint-Chély-d'Apcher
1,1,1,SFR,Vertaizon
1,1,1,Bouygues,Vertaizon
0,1,1,Free,Vertaizon
1,1,1,SFR,Crécy-au-Mont
1,1,1,Bouygues,Crécy-au-Mont
1,1,1,SFR,Saint-Julien-du-Sault
1,1,0,SFR,Bressolles
1,1,1,Bouygues,Bressolles
1,1,1,SFR,Urvillers
1,1,1,SFR,Peyre en Aubrac
1,1,1,Bouygues,Peyre en Aubrac
1,1,1,SFR,Vergongheon
1,1,1,Bouygues,Vergongheon
1,1,0,SFR,Estourmel
1,1,1,SFR,Pouzolles
1,1,1,Bouygues,Pouzolles
1,1,1,SFR,Hordain
1,1,1,Bouygues,Hordain
0,1,1,Free,Hordain
1,1,1,SFR,Chemilly
1,1,1,Bouygues,Chemilly
1,1,0,SFR,Octon
0,1,0,Free,Octon
1,1,1,SFR,Hornaing
1,1,1,SFR,Cuffies
1,1,1,Bouygues,Cuffies
1,0,0,Bouygues,Cuffies
0,1,1,Free,Cuffies
1,1,1,SFR,Morcourt
1,0,0,Bouygues,Morcourt
1,0,0,Bouygues,Rouvroy
1,1,1,Bouygues,Morcourt
0,1,1,Free,Morcourt
1,1,1,SFR,Abeilhan
1,1,1,Bouygues,Abeilhan
1,1,1,Bouygues,Toucy
0,1,1,Free,Toucy
1,1,1,SFR,Neuville-Saint-Amand
1,1,1,Bouygues,Neuville-Saint-Amand
0,1,1,Free,Neuville-Saint-Amand
1,1,0,SFR,Walincourt-Selvigny
1,1,0,Bouygues,Walincourt-Selvigny
1,1,1,SFR,Auzat-la-Combelle
1,1,1,Bouygues,Auzat-la-Combelle
0,1,1,Free,Auzat-la-Combelle
1,1,1,SFR,Frugerčs-les-Mines
1,1,1,Bouygues,Frugerčs-les-Mines
0,1,1,Free,Frugerčs-les-Mines
1,1,1,SFR,Dornes
1,1,1,Bouygues,Dornes
1,1,1,SFR,Lourches
1,1,1,SFR,Lodčve
1,1,1,Bouygues,Lodčve
1,1,1,SFR,Brassac-les-Mines
1,1,1,Bouygues,Brassac-les-Mines
1,1,1,SFR,Villeneuve-Saint-Germain
1,1,1,Bouygues,Villeneuve-Saint-Germain
1,1,1,SFR,Cers
1,1,1,Bouygues,Cers
1,1,1,SFR,Escaudain
1,1,1,SFR,Villeneuve-sur-Bellot
1,1,1,Bouygues,Villeneuve-sur-Bellot
0,1,1,Free,Villeneuve-sur-Bellot
1,1,1,SFR,Cerneux
1,1,1,Bouygues,Cerneux
1,1,1,SFR,Billom
1,1,1,Bouygues,Billom
1,1,1,SFR,Lempty
1,1,1,Bouygues,Lempty
0,1,0,Free,Lempty
1,1,1,SFR,Passy-sur-Seine
1,1,1,Bouygues,Passy-sur-Seine
0,1,0,Free,Douchy-les-Mines
1,1,0,SFR,Pégairolles-de-l'Escalette
1,1,1,SFR,Fontaine-Uterte
1,1,1,Bouygues,Fontaine-Uterte
0,1,1,Free,Fontaine-Uterte
1,1,0,SFR,Essômes-sur-Marne
1,1,0,Bouygues,Essômes-sur-Marne
1,1,1,SFR,La Chapelle-Moutils
1,1,1,Bouygues,La Chapelle-Moutils
0,1,0,Free,La Chapelle-Moutils
1,1,1,SFR,Saint-Gobain
1,1,1,Bouygues,Saint-Gobain
1,1,1,SFR,Fozičres
1,1,1,Bouygues,Fozičres
0,1,1,Free,Fozičres
1,1,1,SFR,Bucy-le-Long
1,1,1,SFR,Saint-Barthélemy
1,1,1,Bouygues,Saint-Barthélemy
1,0,0,SFR,Prémont
1,1,0,SFR,Esclančdes
0,1,1,Free,Esclančdes
1,1,1,SFR,Beauchery-Saint-Martin
1,1,1,Bouygues,Beauchery-Saint-Martin
0,0,1,SFR,Joigny
1,1,1,SFR,Saint-Hilaire-lez-Cambrai
1,1,1,Bouygues,Saint-Hilaire-lez-Cambrai
0,1,1,Free,Portiragnes
1,1,1,SFR,Haspres
1,1,1,Bouygues,Haspres
0,1,1,Free,Haspres
1,1,1,SFR,Saint-Sylvestre-Pragoulin
1,1,1,Bouygues,Saint-Sylvestre-Pragoulin
1,1,1,SFR,Villiers-Saint-Georges
1,0,0,Bouygues,Villiers-Saint-Georges
1,1,1,Bouygues,Villiers-Saint-Georges
0,1,1,SFR,Fresnoy-le-Grand
1,1,1,Bouygues,Fresnoy-le-Grand
1,1,1,SFR,Caux
1,1,1,Bouygues,Caux
1,1,0,SFR,Maulde
0,1,1,Free,Maulde
1,1,1,SFR,Haulchin
0,1,1,Free,Varennes-sur-Allier
1,1,1,SFR,Bellerive-sur-Allier
1,1,1,SFR,Raismes
0,1,0,SFR,Rouvignies
0,1,0,Free,Rouvignies
1,1,1,SFR,Troisvilles
1,1,1,Bouygues,Troisvilles
1,1,1,SFR,Villiers-le-Sec
1,1,1,Bouygues,Villiers-le-Sec
1,1,1,SFR,Beaumont-en-Cambrésis
1,1,1,SFR,Neuilly-le-Réal
1,1,1,Bouygues,Neuilly-le-Réal
0,1,1,Free,Neuilly-le-Réal
1,1,1,SFR,Saulzoir
1,1,1,Bouygues,Saulzoir
1,1,1,SFR,Pinon
1,1,1,Bouygues,Pinon
0,1,1,Free,Pinon
1,1,1,SFR,Traînel
0,1,0,Free,Creuzier-le-Vieux
0,1,0,Free,Cusset
1,1,1,SFR,Chalautre-la-Grande
1,1,1,Bouygues,Chalautre-la-Grande
1,1,0,SFR,Creuzier-le-Neuf
1,1,1,SFR,Limons
1,1,1,Bouygues,Limons
0,1,1,Free,Limons
0,1,0,Free,Raismes
1,1,1,SFR,La Machine
1,1,1,Bouygues,La Machine
1,1,1,SFR,Busigny
1,1,1,Bouygues,Busigny
1,1,1,SFR,Balsičges
1,1,1,SFR,Le Vernet
1,1,1,Bouygues,Le Vernet
1,1,1,SFR,Nogent-sur-Seine
1,1,1,Bouygues,Nogent-sur-Seine
1,1,1,SFR,Castelnau-de-Guers
1,1,1,Bouygues,Castelnau-de-Guers
1,1,0,SFR,Le Vernet-Chaméane
1,1,0,Bouygues,Raismes
1,1,1,SFR,Merry-Sec
1,1,1,Bouygues,Merry-Sec
1,1,1,SFR,Saint-Félix
1,1,1,Bouygues,Saint-Félix
1,1,1,SFR,Paulhan
1,1,1,Bouygues,Paulhan
0,1,0,Free,Paulhan
1,1,0,SFR,Beuvardes
1,1,1,SFR,Presles-et-Boves
1,1,1,Bouygues,Presles-et-Boves
0,1,1,Free,Presles-et-Boves
1,1,1,SFR,Saint-Yorre
1,1,1,Bouygues,Saint-Yorre
0,1,1,Free,Saint-Yorre
0,1,0,SFR,Valenciennes
1,1,1,SFR,Ceyras
1,1,1,Bouygues,Ceyras
1,1,1,SFR,Crux-la-Ville
1,1,1,Bouygues,Crux-la-Ville
1,1,1,SFR,Lusigny
1,1,1,Bouygues,Lusigny
1,1,1,SFR,Pasličres
1,1,1,Bouygues,Pasličres
1,1,1,SFR,Bassou
1,1,1,Bouygues,Bassou
0,1,1,Free,Bassou
1,1,1,SFR,Montpothier
1,1,1,Bouygues,Montpothier
1,1,1,SFR,Chevannes
1,1,1,Bouygues,Chevannes
1,1,1,SFR,Peschadoires
1,1,1,Bouygues,Peschadoires
1,1,1,SFR,Puy-Guillaume
1,1,1,Bouygues,Puy-Guillaume
1,1,1,SFR,Fresnes-sur-Escaut
1,1,1,SFR,Clamecy
1,1,1,Bouygues,Clamecy
0,1,1,Free,Clamecy
0,0,1,SFR,Macquigny
1,1,0,Bouygues,Macquigny
1,1,1,Bouygues,Macquigny
1,1,1,SFR,Villenauxe-la-Grande
1,1,1,Bouygues,Villenauxe-la-Grande
0,1,1,Free,Villenauxe-la-Grande
1,1,1,SFR,Pomérols
1,1,1,Bouygues,Pomérols
0,1,1,Free,Pomérols
1,0,1,SFR,Saint-Georges-sur-Baulche
1,1,1,Bouygues,Saint-Georges-sur-Baulche
0,1,1,Free,Saint-Georges-sur-Baulche
1,1,1,SFR,Urcel
1,1,1,Bouygues,Urcel
0,1,1,Free,Urcel
1,1,1,SFR,Molles
1,1,1,Bouygues,Molles
0,1,0,Free,Molles
1,1,1,SFR,Monampteuil
1,1,1,Bouygues,Monampteuil
0,1,0,Free,Monampteuil
1,1,1,SFR,Maresches
1,1,1,Bouygues,Maresches
1,1,1,SFR,Condé-sur-l'Escaut
1,1,1,Bouygues,Condé-sur-l'Escaut
0,1,1,Free,Condé-sur-l'Escaut
1,1,1,SFR,Préseau
1,1,1,Bouygues,Préseau
1,1,1,SFR,Saint-Pargoire
1,1,1,Bouygues,Saint-Pargoire
0,1,1,Free,Saint-Pargoire
1,1,1,SFR,Courcelles-sur-Vesle
1,1,1,Bouygues,Courcelles-sur-Vesle
1,1,0,SFR,Thionne
0,1,0,Free,Thionne
1,0,1,SFR,Auxerre
1,1,1,SFR,Reuilly-Sauvigny
1,1,1,Bouygues,Reuilly-Sauvigny
1,1,1,SFR,Crain
1,1,1,Bouygues,Crain
0,1,1,Free,Marseillan
1,1,1,SFR,Chevagnes
1,1,1,Bouygues,Chevagnes
1,1,1,SFR,Bagneaux
1,1,1,Bouygues,Bagneaux
1,1,1,SFR,Onnaing
1,1,1,SFR,Escoutoux
1,1,1,Bouygues,Escoutoux
1,1,1,SFR,Chivy-lčs-Étouvelles
1,1,1,Bouygues,Chivy-lčs-Étouvelles
0,1,1,Free,Chivy-lčs-Étouvelles
0,1,0,SFR,Monéteau
1,1,1,SFR,Sauviat
1,1,1,Bouygues,Sauviat
1,1,1,SFR,Bousies
1,1,1,Bouygues,Bousies
1,1,0,SFR,Jenlain
1,1,0,Bouygues,Jenlain
1,1,1,SFR,Ors
1,1,1,Bouygues,Ors
1,1,1,SFR,Saugues
1,1,1,Bouygues,Saugues
1,1,0,Bouygues,Laon
1,1,1,SFR,Dornecy
1,1,1,Bouygues,Dornecy
1,1,1,SFR,Cunlhat
1,1,1,Bouygues,Cunlhat
1,1,1,SFR,Charrin
1,1,1,Bouygues,Charrin
1,1,1,SFR,Crespin
1,1,0,Bouygues,Crespin
0,1,1,Free,Crespin
1,1,1,SFR,Brienon-sur-Armançon
1,1,1,Bouygues,Brienon-sur-Armançon
1,1,1,SFR,Sebourg
1,1,1,Bouygues,Sebourg
1,1,1,SFR,Mont-Saint-Sulpice
1,1,1,Bouygues,Mont-Saint-Sulpice
0,1,0,Free,Mont-Saint-Sulpice
1,1,1,SFR,Chavaniac-Lafayette
1,1,1,SFR,Le Mayet-de-Montagne
1,1,1,Bouygues,Le Mayet-de-Montagne
1,1,1,SFR,Quiévrechain
1,1,1,SFR,Châtillon-en-Bazois
1,1,1,Bouygues,Châtillon-en-Bazois
1,1,1,SFR,Bruyčres-et-Montbérault
1,1,1,Bouygues,Bruyčres-et-Montbérault
1,1,1,SFR,Vollore-Ville
1,1,1,Bouygues,Vollore-Ville
1,1,1,SFR,Eth
1,1,1,Bouygues,Eth
1,1,0,SFR,Landrecies
1,1,1,Bouygues,Landrecies
0,1,0,SFR,Mčze
1,1,0,Bouygues,Mčze
0,1,1,Free,Mčze
1,0,0,SFR,La Celle-sous-Chantemerle
1,1,0,SFR,Mailly-la-Ville
1,1,1,SFR,Bergues-sur-Sambre
1,1,1,Bouygues,Bergues-sur-Sambre
1,1,0,SFR,Val-d'Aigoual
1,1,1,SFR,Fismes
1,1,1,Bouygues,Fismes
0,1,1,Free,Fismes
1,1,0,SFR,Loupian
1,1,1,SFR,Locquignol
1,1,0,SFR,Novacelles
1,1,1,SFR,Beaulon
1,1,1,Bouygues,Beaulon
1,1,0,SFR,Gommegnies
1,1,1,SFR,Viscomtat
1,1,1,Bouygues,Viscomtat
0,1,1,Free,Viscomtat
1,1,1,SFR,Marat
1,1,1,Bouygues,Marat
0,1,1,Free,Marat
1,1,1,SFR,Saint-Jean-de-Nay
1,1,1,SFR,Droiturier
1,1,1,Bouygues,Droiturier
1,1,1,SFR,Turny
1,1,1,Bouygues,Turny
0,1,1,Free,Turny
1,1,1,SFR,Brissac
1,1,1,Bouygues,Brissac
0,1,1,Free,Brissac
1,1,1,SFR,Vitry-sur-Loire
1,1,1,Bouygues,Vitry-sur-Loire
1,1,1,SFR,Bellignies
1,1,1,Bouygues,Bellignies
1,1,1,SFR,Beine
1,1,1,Bouygues,Beine
1,1,1,Bouygues,Locquignol
0,1,1,Free,Locquignol
1,1,1,SFR,Arlanc
1,1,1,Bouygues,Arlanc
0,1,1,Free,Arlanc
1,1,1,SFR,Baye
1,1,1,Bouygues,Baye
0,1,1,Free,Baye
0,1,1,Free,Montarnaud
1,1,1,SFR,Romigny
1,1,1,SFR,Vézelay
1,1,1,Bouygues,Vézelay
1,1,1,SFR,Vertolaye
1,1,1,Bouygues,Vertolaye
0,1,1,Free,Vertolaye
1,1,1,SFR,Aix-Villemaur-Pâlis
1,1,0,SFR,Diou
1,1,1,SFR,Prisches
1,1,1,SFR,Châtelus
1,1,1,Bouygues,Châtelus
1,1,1,SFR,Houdain-lez-Bavay
1,1,1,Bouygues,Houdain-lez-Bavay
0,1,0,Free,Houdain-lez-Bavay
1,1,0,SFR,Le Nouvion-en-Thiérache
1,1,1,SFR,Ganges
1,1,1,SFR,Gigean
0,1,1,Free,Gigean
1,1,1,SFR,Laroque
1,1,1,Bouygues,Laroque
1,1,0,SFR,Noirétable
1,1,1,SFR,Varennes
1,1,1,Bouygues,Varennes
0,1,1,Free,Varennes
1,1,1,SFR,Vailhauqučs
1,1,1,Bouygues,Vailhauqučs
0,1,1,Free,Vailhauqučs
1,1,1,SFR,Saint-Moré
1,1,1,SFR,Corbeny
1,1,1,Bouygues,Corbeny
1,1,1,SFR,Noirétable
1,1,1,Bouygues,Noirétable
1,1,1,SFR,Ambert
1,1,1,Bouygues,Ambert
0,1,1,Free,Ambert
1,1,1,SFR,Montaigu
1,1,1,Bouygues,Montaigu
0,1,1,Free,Montaigu
1,0,1,SFR,Saint-Martin-de-Londres
1,1,1,Bouygues,Saint-Martin-de-Londres
0,1,1,Free,Saint-Martin-de-Londres
1,1,1,SFR,Buironfosse
1,1,1,Bouygues,Buironfosse
1,1,1,SFR,La Nocle-Maulaix
1,1,1,Bouygues,La Nocle-Maulaix
1,1,1,SFR,Le Donjon
1,1,1,Bouygues,Le Donjon
1,1,0,SFR,Saint-Erme-Outre-et-Ramecourt
1,1,0,SFR,Montaigu
1,1,1,SFR,Arfeuilles
1,1,1,Bouygues,Arfeuilles
1,1,1,SFR,Prouilly
1,1,1,Bouygues,Prouilly
0,1,1,Free,Prouilly
1,1,1,SFR,Vault-de-Lugny
1,1,1,Bouygues,Vault-de-Lugny
0,1,1,Free,Vault-de-Lugny
1,1,1,SFR,Venteuil
1,1,1,Bouygues,Venteuil
1,1,1,SFR,Vętre-sur-Anzon
1,1,1,Bouygues,Vętre-sur-Anzon
1,1,1,SFR,Laprugne
1,1,1,Bouygues,Laprugne
1,1,1,SFR,Saint-Péreuse
1,1,1,Bouygues,Saint-Péreuse
0,1,1,Free,Saint-Péreuse
1,1,1,SFR,Percey
1,1,1,Bouygues,Percey
0,1,1,Free,Vic-la-Gardiole
1,1,1,SFR,Ébouleau
1,1,1,Bouygues,Ébouleau
1,1,1,SFR,Chalmazel-Jeansagničre
1,1,1,Bouygues,Chalmazel-Jeansagničre
1,1,1,SFR,Lanty
1,1,1,Bouygues,Lanty
1,1,0,SFR,Mireval
1,1,1,Bouygues,Mireval
0,1,1,Free,Mireval
1,1,1,SFR,Langogne
1,1,1,Bouygues,Langogne
1,1,1,SFR,Sissonne
1,1,1,Bouygues,Sissonne
1,1,1,SFR,Trigny
1,1,1,Bouygues,Trigny
0,1,1,Free,Trigny
1,1,1,SFR,Flogny-la-Chapelle
1,1,1,Bouygues,Flogny-la-Chapelle
1,1,1,SFR,Préporché
1,1,1,Bouygues,Préporché
1,1,0,SFR,Craponne-sur-Arzon
1,1,1,Bouygues,Craponne-sur-Arzon
0,1,1,Free,Craponne-sur-Arzon
1,1,0,SFR,Avesnes-sur-Helpe
1,1,1,SFR,Dyé
1,1,1,Bouygues,Dyé
1,1,1,SFR,Aigremont
1,1,1,Bouygues,Aigremont
1,1,1,SFR,Méry-sur-Seine
1,1,1,SFR,La Capelle
1,1,1,Bouygues,La Capelle
1,1,1,SFR,Le Crozet
1,1,1,Bouygues,Le Crozet
1,1,1,SFR,Fontaine-les-Grčs
0,1,1,Free,Fontaine-les-Grčs
0,1,1,Free,Saint-Jean-de-Védas
1,1,1,SFR,Coulanges
1,1,1,Bouygues,Coulanges
1,1,1,SFR,Éclaibes
1,1,1,Bouygues,Éclaibes
1,0,1,SFR,Souličres
1,1,0,Bouygues,Souličres
1,1,1,SFR,Louvroil
1,1,1,Bouygues,Louvroil
1,1,1,SFR,Chavot-Courcourt
1,1,1,Bouygues,Chavot-Courcourt
0,1,1,Free,Chavot-Courcourt
1,1,1,SFR,Ambierle
1,1,1,Bouygues,Ambierle
1,1,1,SFR,Saint-Hippolyte-du-Fort
1,1,1,Bouygues,Saint-Hippolyte-du-Fort
0,1,1,Free,Saint-Hippolyte-du-Fort
1,1,1,SFR,Pradelles
1,1,1,Bouygues,Pradelles
1,1,1,SFR,Macey
1,1,1,Bouygues,Macey
1,1,1,SFR,Lavoűte-sur-Loire
1,1,1,Bouygues,Lavoűte-sur-Loire
1,1,0,SFR,Avesnelles
1,1,1,SFR,Cherier
1,1,1,Bouygues,Cherier
1,1,1,SFR,Saint-Haon-le-Vieux
1,1,1,Bouygues,Saint-Haon-le-Vieux
0,1,1,Free,Saint-Haon-le-Vieux
1,1,1,SFR,Saint-Thierry
1,1,1,Bouygues,Saint-Thierry
1,1,1,SFR,Molinet
1,1,1,Bouygues,Molinet
0,1,1,Free,Molinet
1,1,1,SFR,Loivre
1,1,1,Bouygues,Loivre
0,1,1,Free,Loivre
1,1,1,SFR,Saint-Anthčme
1,1,1,Bouygues,Saint-Anthčme
1,1,1,SFR,Ferričre-la-Grande
1,1,1,Bouygues,Ferričre-la-Grande
1,1,1,SFR,Champillon
1,1,1,Bouygues,Champillon
1,1,0,SFR,Usson-en-Forez
1,1,1,Bouygues,Usson-en-Forez
0,1,1,Free,Usson-en-Forez
1,1,1,SFR,Saint-Alban-les-Eaux
1,1,1,Bouygues,Saint-Alban-les-Eaux
0,1,1,Free,Saint-Alban-les-Eaux
1,1,1,SFR,Sains-du-Nord
1,1,1,Bouygues,Sains-du-Nord
1,1,1,SFR,Luzy
1,1,1,Bouygues,Luzy
0,1,1,Free,Luzy
1,1,1,SFR,Cramant
1,1,1,Bouygues,Cramant
1,1,0,SFR,Blancs-Coteaux
1,1,0,Bouygues,Blancs-Coteaux
1,1,1,SFR,Saint-Jean-du-Gard
1,1,1,Bouygues,Saint-Jean-du-Gard
0,1,1,Free,Saint-Jean-du-Gard
1,1,1,SFR,Saint-Lyé
1,1,1,Bouygues,Saint-Lyé
0,1,1,Free,Saint-Lyé
1,1,1,SFR,Landouzy-la-Ville
1,1,1,Bouygues,Landouzy-la-Ville
0,1,1,Free,Landouzy-la-Ville
1,1,1,SFR,Neufchâtel-sur-Aisne
1,1,1,Bouygues,Neufchâtel-sur-Aisne
1,1,1,SFR,Saint-Bonnet-le-Courreau
1,1,1,Bouygues,Saint-Bonnet-le-Courreau
1,1,1,SFR,Usson-en-Forez
1,1,1,SFR,Rhčges
1,1,1,Bouygues,Rhčges
1,1,1,SFR,Brives-Charensac
1,1,1,Bouygues,Brives-Charensac
0,1,1,Free,Brives-Charensac
1,1,1,SFR,Origny-en-Thiérache
1,1,1,Bouygues,Origny-en-Thiérache
0,1,1,Free,Saint-Pal-de-Chalencon
1,1,1,SFR,La Motte-Saint-Jean
1,1,1,Bouygues,La Motte-Saint-Jean
0,1,1,SFR,Lattes
1,1,1,SFR,Saint-Germain-Laprade
1,1,1,Bouygues,Saint-Germain-Laprade
1,1,1,SFR,Boussois
1,1,1,Bouygues,Boussois
1,1,1,SFR,Bouilly
1,1,1,Bouygues,Bouilly
1,1,1,SFR,Arsac-en-Velay
1,1,1,Bouygues,Arsac-en-Velay
1,1,1,SFR,A˙-Champagne
1,1,1,Bouygues,A˙-Champagne
1,1,1,SFR,Sail-sous-Couzan
1,1,1,Bouygues,Sail-sous-Couzan
0,1,1,Free,Sail-sous-Couzan
1,1,1,SFR,Évergnicourt
1,1,1,Bouygues,Évergnicourt
1,1,1,SFR,Sévigny-Waleppe
1,1,1,Bouygues,Sévigny-Waleppe
0,1,1,Free,Saint-Germain-Laprade
0,1,1,SFR,Mauguio
1,1,0,SFR,Villery
1,1,1,SFR,Rilly-la-Montagne
1,1,1,SFR,Sauve
1,1,1,Bouygues,Sauve
1,1,1,SFR,Saint-Sixte
1,1,1,Bouygues,Saint-Sixte
0,1,0,SFR,La Chapelle-Saint-Luc
1,1,1,Bouygues,La Chapelle-Saint-Luc
1,1,1,SFR,Les Noës-prčs-Troyes
1,1,1,Bouygues,Les Noës-prčs-Troyes
0,1,1,Free,Les Noës-prčs-Troyes
1,1,1,SFR,Liessies
1,1,1,Bouygues,Liessies
1,1,1,SFR,Colleret
1,1,1,Bouygues,Colleret
1,1,1,SFR,Essertines-en-Châtelneuf
1,1,1,Bouygues,Essertines-en-Châtelneuf
1,1,1,SFR,Boën-sur-Lignon
1,1,1,Bouygues,Boën-sur-Lignon
1,1,1,SFR,Riorges
1,1,1,Bouygues,Riorges
0,1,0,Free,Riorges
1,1,1,SFR,Avaux
1,1,1,Bouygues,Avaux
0,1,1,Free,Avaux
1,1,0,SFR,Castries
1,1,1,Bouygues,Castries
0,1,0,SFR,Rigny-sur-Arroux
1,1,1,SFR,Saint-Jean-Saint-Maurice-sur-Loire
1,1,1,Bouygues,Saint-Jean-Saint-Maurice-sur-Loire
0,1,1,Free,Saint-Jean-Saint-Maurice-sur-Loire
1,1,1,SFR,Pralong
1,1,1,Bouygues,Pralong
1,1,1,SFR,Estivareilles
1,1,1,Bouygues,Estivareilles
1,1,1,SFR,Liouc
1,1,1,Bouygues,Liouc
1,1,0,Bouygues,Troyes
0,1,0,Free,Troyes
1,1,0,SFR,La Chapelle-Saint-Luc
1,1,0,SFR,Sainte-Maure
1,1,1,Bouygues,Sainte-Maure
1,1,1,Bouygues,Saint-Aunčs
0,1,1,Free,Saint-Aunčs
1,1,1,SFR,Saint-Benoît-sur-Seine
1,1,1,Bouygues,Saint-Benoît-sur-Seine
1,1,1,SFR,Millay
1,1,1,Bouygues,Millay
1,1,1,SFR,Lézinnes
1,1,1,Bouygues,Lézinnes
1,1,1,SFR,Montsauche-les-Settons
1,1,1,Bouygues,Montsauche-les-Settons
1,1,1,SFR,Taissy
1,1,1,Bouygues,Taissy
0,1,1,Free,Taissy
1,1,1,SFR,Retournac
1,1,1,Bouygues,Retournac
0,0,1,SFR,Planchez
1,1,0,Bouygues,Planchez
1,1,1,Bouygues,Planchez
1,1,1,SFR,Les Salles-du-Gardon
1,1,1,Bouygues,Les Salles-du-Gardon
1,1,0,SFR,Saint-Léonard
1,1,1,SFR,Cernay-lčs-Reims
1,1,1,Bouygues,Cernay-lčs-Reims
1,1,1,SFR,Sarry
1,1,1,Bouygues,Sarry
1,1,1,SFR,Baillargues
1,1,1,SFR,Marcigny
1,1,1,Bouygues,Marcigny
1,1,1,SFR,Mailly-Champagne
1,1,1,Bouygues,Mailly-Champagne
1,1,1,SFR,Astet
1,1,1,Bouygues,Astet
0,1,0,SFR,Saint-Julien-les-Villas
1,1,1,SFR,Lézigneux
1,1,1,Bouygues,Lézigneux
1,1,1,SFR,Witry-lčs-Reims
1,1,1,Bouygues,Witry-lčs-Reims
1,1,1,SFR,Cousolre
1,1,1,Bouygues,Cousolre
